topFinGrpNo,dcls_month,fin_co_no,fin_prdt_cd,intr_rate_type,intr_rate_type_nm,save_trm,intr_rate,intr_rate2
020000,202410,0010001,WR0001B,S,단리,1,3.0,3.0
020000,202410,0010001,WR0001B,S,단리,3,3.37,3.37
020000,202410,0010001,WR0001B,S,단리,6,3.42,3.42
020000,202410,0010001,WR0001B,S,단리,12,3.37,3.37
020000,202410,0010001,WR0001B,S,단리,24,2.7,2.7
020000,202410,0010001,WR0001B,S,단리,36,2.7,2.7
020000,202410,0010002,00320342,S,단리,1,3.0,3.2
020000,202410,0010002,00320342,S,단리,3,3.3,3.5
020000,202410,0010002,00320342,S,단리,6,3.25,3.45
020000,202410,0010002,00320342,S,단리,12,3.05,3.35
020000,202410,0010016,10511008000996000,S,단리,6,2.22,2.87
020000,202410,0010016,10511008000996000,S,단리,12,2.91,3.56
020000,202410,0010016,10511008000996000,S,단리,24,2.78,3.43
020000,202410,0010016,10511008000996000,S,단리,36,2.8,3.45
020000,202410,0010016,10511008001004000,S,단리,3,1.82,2.27
020000,202410,0010016,10511008001004000,S,단리,6,2.32,2.77
020000,202410,0010016,10511008001004000,S,단리,12,3.01,3.46
020000,202410,0010016,10511008001004000,S,단리,24,2.88,3.33
020000,202410,0010016,10511008001004000,S,단리,36,2.9,3.35
020000,202410,0010016,10511008001166004,S,단리,12,3.05,3.5
020000,202410,0010016,10511008001278000,S,단리,1,2.1,2.15
020000,202410,0010016,10511008001278000,S,단리,3,3.3,3.35
020000,202410,0010016,10511008001278000,S,단리,6,3.15,3.4
020000,202410,0010016,10511008001278000,S,단리,12,3.1,3.35
020000,202410,0010016,10511008001278000,S,단리,24,2.88,3.13
020000,202410,0010016,10511008001278000,S,단리,36,2.9,3.15
020000,202410,0010017,01030500510002,S,단리,1,2.25,2.25
020000,202410,0010017,01030500510002,S,단리,3,2.45,3.05
020000,202410,0010017,01030500510002,S,단리,6,2.55,3.05
020000,202410,0010017,01030500510002,S,단리,12,2.75,3.2
020000,202410,0010017,01030500510002,S,단리,24,2.5,2.5
020000,202410,0010017,01030500510002,S,단리,36,2.5,2.5
020000,202410,0010017,01030500560002,S,단리,1,2.05,2.5
020000,202410,0010017,01030500560002,S,단리,3,2.6,3.05
020000,202410,0010017,01030500560002,S,단리,6,2.85,3.3
020000,202410,0010017,01030500560002,S,단리,12,3.0,3.45
020000,202410,0010017,01030500560002,S,단리,24,2.25,2.7
020000,202410,0010017,01030500560002,S,단리,36,1.95,2.4
020000,202410,0010017,01030500600002,S,단리,6,2.95,3.15
020000,202410,0010017,01030500600002,S,단리,12,3.15,3.35
020000,202410,0010019,TD11300027000,M,복리,12,3.0,3.2
020000,202410,0010019,TD11300027000,M,복리,24,2.97,3.17
020000,202410,0010019,TD11300027000,M,복리,36,2.82,3.02
020000,202410,0010019,TD11300031000,S,단리,1,2.81,2.91
020000,202410,0010019,TD11300031000,S,단리,3,2.95,3.05
020000,202410,0010019,TD11300031000,S,단리,6,2.99,3.09
020000,202410,0010019,TD11300031000,S,단리,12,2.9,3.1
020000,202410,0010019,TD11300031000,S,단리,24,2.87,3.07
020000,202410,0010019,TD11300031000,S,단리,36,2.72,2.92
020000,202410,0010019,TD11300035000,S,단리,12,2.8,3.3
020000,202410,0010019,TD11300036000,S,단리,3,3.3,3.3
020000,202410,0010019,TD11300036000,S,단리,6,3.35,3.35
020000,202410,0010019,TD11300036000,S,단리,12,3.3,3.3
020000,202410,0010020,101272000006,S,단리,1,2.4,2.5
020000,202410,0010020,101272000006,S,단리,3,2.5,2.6
020000,202410,0010020,101272000006,S,단리,6,2.65,2.75
020000,202410,0010020,101272000006,S,단리,12,2.85,2.95
020000,202410,0010020,101272000006,S,단리,24,2.95,3.05
020000,202410,0010020,101272000006,S,단리,36,3.05,3.15
020000,202410,0010020,101272000057,S,단리,1,1.8,2.9
020000,202410,0010020,101272000057,S,단리,3,2.1,3.0
020000,202410,0010020,101272000057,S,단리,6,2.5,3.3
020000,202410,0010020,101272000057,S,단리,12,2.6,3.45
020000,202410,0010020,101272000057,S,단리,24,2.5,3.3
020000,202410,0010020,101272000057,S,단리,36,2.5,3.3
020000,202410,0010020,101272000058,S,단리,3,2.1,2.9
020000,202410,0010020,101272000058,S,단리,6,2.25,3.1
020000,202410,0010020,101272000058,S,단리,12,2.45,3.2
020000,202410,0010022,10-01-20-024-0046-0000,S,단리,3,3.4,3.4
020000,202410,0010022,10-01-20-024-0046-0000,S,단리,6,3.5,3.5
020000,202410,0010022,10-01-20-024-0046-0000,S,단리,12,3.35,3.35
020000,202410,0010022,10-01-20-024-0059-0000,S,단리,12,3.25,3.6
020000,202410,0010022,10-01-20-024-0059-0000,S,단리,24,,3.35
020000,202410,0010022,10-01-20-024-0059-0000,S,단리,36,,3.45
020000,202410,0010024,21001115,S,단리,3,2.35,2.85
020000,202410,0010024,21001115,S,단리,6,2.4,2.9
020000,202410,0010024,21001115,S,단리,12,2.65,3.15
020000,202410,0010024,21001115,S,단리,24,2.75,3.25
020000,202410,0010024,21001203,S,단리,6,2.8,3.1
020000,202410,0010024,21001203,S,단리,12,2.95,3.25
020000,202410,0010024,21001203,S,단리,24,2.9,3.2
020000,202410,0010024,21001266,S,단리,3,2.35,3.35
020000,202410,0010024,21001266,S,단리,6,2.35,3.35
020000,202410,0010024,21001266,S,단리,12,2.35,3.5
020000,202410,0010026,01211310121,S,단리,12,2.95,3.15
020000,202410,0010026,01211310121,S,단리,24,2.9,3.1
020000,202410,0010026,01211310121,S,단리,36,2.85,3.05
020000,202410,0010026,01211310130,S,단리,6,3.16,3.16
020000,202410,0010026,01211310130,S,단리,12,2.98,2.98
020000,202410,0010026,01211310130,S,단리,24,2.95,2.95
020000,202410,0010026,01211310130,S,단리,36,2.88,2.88
020000,202410,0010030,06492,S,단리,1,2.9,2.9
020000,202410,0010030,06492,S,단리,3,3.0,3.0
020000,202410,0010030,06492,S,단리,6,3.1,3.1
020000,202410,0010030,06492,S,단리,12,3.2,3.2
020000,202410,0010030,06492,S,단리,24,2.85,2.85
020000,202410,0010030,06492,S,단리,36,2.85,2.85
020000,202410,0010927,010300100335,S,단리,1,1.8,3.0
020000,202410,0010927,010300100335,S,단리,3,2.2,3.35
020000,202410,0010927,010300100335,S,단리,6,2.3,3.4
020000,202410,0010927,010300100335,S,단리,12,2.5,3.35
020000,202410,0010927,010300100335,S,단리,24,2.6,2.7
020000,202410,0010927,010300100335,S,단리,36,2.6,2.7
020000,202410,0011625,200-0134-16,S,단리,1,2.15,3.05
020000,202410,0011625,200-0134-16,S,단리,3,2.45,3.4
020000,202410,0011625,200-0134-16,S,단리,6,2.55,3.45
020000,202410,0011625,200-0134-16,S,단리,12,2.6,3.45
020000,202410,0011625,200-0135-12,S,단리,1,2.15,3.0
020000,202410,0011625,200-0135-12,S,단리,3,2.45,3.35
020000,202410,0011625,200-0135-12,S,단리,6,2.55,3.4
020000,202410,0011625,200-0135-12,S,단리,12,2.6,3.35
020000,202410,0011625,200-0135-12,S,단리,24,2.6,2.95
020000,202410,0011625,200-0135-12,S,단리,36,2.6,2.95
020000,202410,0013175,10-003-1225-0001,S,단리,1,2.95,3.05
020000,202410,0013175,10-003-1225-0001,S,단리,3,3.25,3.35
020000,202410,0013175,10-003-1225-0001,S,단리,6,3.35,3.45
020000,202410,0013175,10-003-1225-0001,S,단리,12,3.32,3.42
020000,202410,0013175,10-003-1381-0001,S,단리,12,2.75,3.15
020000,202410,0013175,10-003-1381-0001,S,단리,24,2.65,3.05
020000,202410,0013175,10-003-1381-0001,S,단리,36,2.65,3.05
020000,202410,0013175,10-003-1384-0001,S,단리,1,3.0,3.0
020000,202410,0013175,10-003-1384-0001,S,단리,3,3.35,3.35
020000,202410,0013175,10-003-1384-0001,S,단리,6,3.45,3.45
020000,202410,0013175,10-003-1384-0001,S,단리,12,3.42,3.42
020000,202410,0013175,10-003-1384-0001,S,단리,24,3.05,3.05
020000,202410,0013175,10-003-1384-0001,S,단리,36,3.1,3.1
020000,202410,0013175,10-003-1387-0001,S,단리,12,2.75,3.55
020000,202410,0013909,4,S,단리,1,2.0,3.0
020000,202410,0013909,4,S,단리,3,2.2,3.35
020000,202410,0013909,4,S,단리,6,2.3,3.4
020000,202410,0013909,4,S,단리,12,2.6,3.35
020000,202410,0013909,4,S,단리,24,2.6,2.9
020000,202410,0013909,4,S,단리,36,2.7,2.9
020000,202410,0014674,01013000110000000001,S,단리,1,3.0,3.0
020000,202410,0014674,01013000110000000001,S,단리,3,3.3,3.3
020000,202410,0014674,01013000110000000001,S,단리,6,3.3,3.3
020000,202410,0014674,01013000110000000001,S,단리,12,3.2,3.2
020000,202410,0014674,01013000110000000001,S,단리,24,3.0,3.0
020000,202410,0014674,01013000110000000001,S,단리,36,3.0,3.0
020000,202410,0014807,10120110400011,S,단리,12,2.4,2.8
020000,202410,0014807,10120114300011,S,단리,6,3.05,3.4
020000,202410,0014807,10120114300011,S,단리,12,3.1,3.45
020000,202410,0014807,10120114700011,S,단리,3,3.4,3.4
020000,202410,0014807,10120114700011,S,단리,6,3.42,3.42
020000,202410,0014807,10120114700011,S,단리,12,3.42,3.42
020000,202410,0014807,10120116100011,S,단리,12,2.55,3.6
020000,202410,0015130,10-01-20-388-0002,S,단리,1,2.6,2.6
020000,202410,0015130,10-01-20-388-0002,S,단리,3,3.1,3.1
020000,202410,0015130,10-01-20-388-0002,S,단리,6,3.2,3.2
020000,202410,0015130,10-01-20-388-0002,S,단리,12,3.1,3.1
020000,202410,0015130,10-01-20-388-0002,S,단리,24,2.8,2.8
020000,202410,0015130,10-01-20-388-0002,S,단리,36,2.8,2.8
020000,202410,0017801,1001202000002,S,단리,3,3.0,3.0
020000,202410,0017801,1001202000002,S,단리,6,3.0,3.0
030300,202410,0010345,HK00001,S,단리,1,1.0,1.0
030300,202410,0010345,HK00001,S,단리,3,1.3,1.3
030300,202410,0010345,HK00001,S,단리,6,2.9,2.9
030300,202410,0010345,HK00001,S,단리,12,3.6,3.6
030300,202410,0010345,HK00001,S,단리,24,3.35,3.35
030300,202410,0010345,HK00001,S,단리,36,3.25,3.25
030300,202410,0010345,HK00001,M,복리,1,1.0,1.0
030300,202410,0010345,HK00001,M,복리,3,1.3,1.3
030300,202410,0010345,HK00001,M,복리,6,2.9,2.9
030300,202410,0010345,HK00001,M,복리,12,3.6,3.6
030300,202410,0010345,HK00001,M,복리,24,3.35,3.35
030300,202410,0010345,HK00001,M,복리,36,3.25,3.25
030300,202410,0010345,HK00006,S,단리,12,3.65,3.65
030300,202410,0010345,HK00006,S,단리,24,3.65,3.65
030300,202410,0010345,HK00006,S,단리,36,3.65,3.65
030300,202410,0010345,HK00006,M,복리,12,3.65,3.65
030300,202410,0010345,HK00006,M,복리,24,3.65,3.65
030300,202410,0010345,HK00006,M,복리,36,3.65,3.65
030300,202410,0010345,HK00007,S,단리,12,3.55,3.6
030300,202410,0010345,HK00007,M,복리,12,3.55,3.6
030300,202410,0010345,HK00009,S,단리,12,3.65,3.65
030300,202410,0010345,HK00009,S,단리,24,3.65,3.65
030300,202410,0010345,HK00009,S,단리,36,3.65,3.65
030300,202410,0010345,HK00009,M,복리,12,3.65,3.65
030300,202410,0010345,HK00009,M,복리,24,3.65,3.65
030300,202410,0010345,HK00009,M,복리,36,3.65,3.65
030300,202410,0010345,HK00010,S,단리,12,3.7,3.7
030300,202410,0010345,HK00010,M,복리,12,3.7,3.7
030300,202410,0010345,HK00011,S,단리,12,3.7,3.7
030300,202410,0010345,HK00011,M,복리,12,3.7,3.7
030300,202410,0010345,HK00012,M,복리,12,3.75,3.85
030300,202410,0010345,HK00013,S,단리,12,3.45,3.8
030300,202410,0010345,HK00013,S,단리,24,3.15,3.5
030300,202410,0010345,HK00013,M,복리,12,3.45,3.8
030300,202410,0010345,HK00013,M,복리,24,3.15,3.5
030300,202410,0010346,24000,S,단리,1,1.2,1.2
030300,202410,0010346,24000,S,단리,3,1.9,1.9
030300,202410,0010346,24000,S,단리,6,3.9,3.9
030300,202410,0010346,24000,S,단리,12,3.2,3.2
030300,202410,0010346,24000,S,단리,24,3.2,3.2
030300,202410,0010346,24000,S,단리,36,3.2,3.2
030300,202410,0010346,24000,M,복리,1,1.2,1.2
030300,202410,0010346,24000,M,복리,3,1.9,1.9
030300,202410,0010346,24000,M,복리,6,3.9,3.9
030300,202410,0010346,24000,M,복리,12,3.2,3.2
030300,202410,0010346,24000,M,복리,24,3.2,3.2
030300,202410,0010346,24000,M,복리,36,3.2,3.2
030300,202410,0010346,24002,S,단리,1,1.2,1.2
030300,202410,0010346,24002,S,단리,3,1.9,1.9
030300,202410,0010346,24002,S,단리,6,3.9,3.9
030300,202410,0010346,24002,S,단리,12,3.2,3.2
030300,202410,0010346,24002,S,단리,24,3.2,3.2
030300,202410,0010346,24002,S,단리,36,3.2,3.2
030300,202410,0010346,24002,M,복리,1,1.2,1.2
030300,202410,0010346,24002,M,복리,3,1.9,1.9
030300,202410,0010346,24002,M,복리,6,3.9,3.9
030300,202410,0010346,24002,M,복리,12,3.2,3.2
030300,202410,0010346,24002,M,복리,24,3.2,3.2
030300,202410,0010346,24002,M,복리,36,3.2,3.2
030300,202410,0010346,24036,S,단리,36,3.2,3.2
030300,202410,0010346,24036,M,복리,36,3.2,3.2
030300,202410,0010346,24037,S,단리,36,3.2,3.2
030300,202410,0010346,24037,M,복리,36,3.2,3.2
030300,202410,0010349,240000,S,단리,1,1.3,1.3
030300,202410,0010349,240000,S,단리,3,2.0,2.0
030300,202410,0010349,240000,S,단리,6,2.3,2.3
030300,202410,0010349,240000,S,단리,12,3.5,3.5
030300,202410,0010349,240000,S,단리,24,3.1,3.1
030300,202410,0010349,240000,M,복리,1,1.3,1.3
030300,202410,0010349,240000,M,복리,3,2.0,2.0
030300,202410,0010349,240000,M,복리,6,2.3,2.3
030300,202410,0010349,240000,M,복리,12,3.5,3.5
030300,202410,0010349,240000,M,복리,24,3.1,3.1
030300,202410,0010349,240007,S,단리,1,1.3,1.3
030300,202410,0010349,240007,S,단리,3,2.0,2.0
030300,202410,0010349,240007,S,단리,6,2.3,2.3
030300,202410,0010349,240007,S,단리,12,3.5,3.5
030300,202410,0010349,240007,S,단리,24,3.1,3.1
030300,202410,0010349,240007,S,단리,36,3.1,3.1
030300,202410,0010349,240007,M,복리,1,1.3,1.3
030300,202410,0010349,240007,M,복리,3,2.0,2.0
030300,202410,0010349,240007,M,복리,6,2.3,2.3
030300,202410,0010349,240007,M,복리,12,3.5,3.5
030300,202410,0010349,240007,M,복리,24,3.1,3.1
030300,202410,0010349,240007,M,복리,36,3.1,3.1
030300,202410,0010349,240800,S,단리,12,3.6,3.6
030300,202410,0010349,240800,S,단리,24,3.7,3.7
030300,202410,0010349,240800,S,단리,36,3.7,3.7
030300,202410,0010349,240800,M,복리,12,3.6,3.6
030300,202410,0010349,240800,M,복리,24,3.7,3.7
030300,202410,0010349,240800,M,복리,36,3.7,3.7
030300,202410,0010349,240801,S,단리,12,3.6,3.6
030300,202410,0010349,240801,S,단리,24,3.7,3.7
030300,202410,0010349,240801,S,단리,36,3.7,3.7
030300,202410,0010349,240801,M,복리,12,3.6,3.6
030300,202410,0010349,240801,M,복리,24,3.7,3.7
030300,202410,0010349,240801,M,복리,36,3.7,3.7
030300,202410,0010349,240802,S,단리,12,3.6,3.6
030300,202410,0010349,240802,S,단리,24,3.8,3.8
030300,202410,0010349,240802,S,단리,36,3.8,3.8
030300,202410,0010349,240802,M,복리,12,3.6,3.6
030300,202410,0010349,240802,M,복리,24,3.8,3.8
030300,202410,0010349,240802,M,복리,36,3.8,3.8
030300,202410,0010349,240806,S,단리,1,1.3,1.3
030300,202410,0010349,240806,S,단리,3,2.0,2.0
030300,202410,0010349,240806,S,단리,6,2.3,2.3
030300,202410,0010349,240806,S,단리,12,3.5,3.5
030300,202410,0010349,240806,S,단리,24,3.1,3.1
030300,202410,0010349,240806,S,단리,36,3.1,3.1
030300,202410,0010349,240806,M,복리,1,1.3,1.3
030300,202410,0010349,240806,M,복리,3,2.0,2.0
030300,202410,0010349,240806,M,복리,6,2.3,2.3
030300,202410,0010349,240806,M,복리,12,3.5,3.5
030300,202410,0010349,240806,M,복리,24,3.1,3.1
030300,202410,0010349,240806,M,복리,36,3.1,3.1
030300,202410,0010349,240860,S,단리,6,3.5,3.5
030300,202410,0010349,240860,M,복리,6,3.5,3.5
030300,202410,0010349,240862,S,단리,6,3.5,3.5
030300,202410,0010349,240862,M,복리,6,3.5,3.5
030300,202410,0010350,240023,S,단리,1,2.0,2.0
030300,202410,0010350,240023,S,단리,3,2.5,2.5
030300,202410,0010350,240023,S,단리,6,3.4,3.4
030300,202410,0010350,240023,S,단리,12,3.35,3.35
030300,202410,0010350,240023,S,단리,24,3.1,3.1
030300,202410,0010350,240023,S,단리,36,3.1,3.1
030300,202410,0010350,240023,M,복리,1,2.0,2.0
030300,202410,0010350,240023,M,복리,3,2.5,2.5
030300,202410,0010350,240023,M,복리,6,3.4,3.4
030300,202410,0010350,240023,M,복리,12,3.35,3.35
030300,202410,0010350,240023,M,복리,24,3.1,3.1
030300,202410,0010350,240023,M,복리,36,3.1,3.1
030300,202410,0010350,240025,S,단리,1,2.1,2.1
030300,202410,0010350,240025,S,단리,3,2.6,2.6
030300,202410,0010350,240025,S,단리,6,3.4,3.4
030300,202410,0010350,240025,S,단리,12,3.35,3.35
030300,202410,0010350,240025,S,단리,24,3.2,3.2
030300,202410,0010350,240025,S,단리,36,3.2,3.2
030300,202410,0010350,240025,M,복리,1,2.1,2.1
030300,202410,0010350,240025,M,복리,3,2.6,2.6
030300,202410,0010350,240025,M,복리,6,3.4,3.4
030300,202410,0010350,240025,M,복리,12,3.35,3.35
030300,202410,0010350,240025,M,복리,24,3.2,3.2
030300,202410,0010350,240025,M,복리,36,3.2,3.2
030300,202410,0010350,240029,S,단리,1,2.1,2.1
030300,202410,0010350,240029,S,단리,3,2.6,2.6
030300,202410,0010350,240029,S,단리,6,3.4,3.4
030300,202410,0010350,240029,S,단리,12,3.35,3.35
030300,202410,0010350,240029,S,단리,24,3.2,3.2
030300,202410,0010350,240029,S,단리,36,3.2,3.2
030300,202410,0010350,240029,M,복리,1,2.1,2.1
030300,202410,0010350,240029,M,복리,3,2.6,2.6
030300,202410,0010350,240029,M,복리,6,3.4,3.4
030300,202410,0010350,240029,M,복리,12,3.35,3.35
030300,202410,0010350,240029,M,복리,24,3.2,3.2
030300,202410,0010350,240029,M,복리,36,3.2,3.2
030300,202410,0010350,240031,S,단리,12,3.45,3.45
030300,202410,0010350,240031,M,복리,12,3.45,3.45
030300,202410,0010350,240033,S,단리,12,3.45,3.45
030300,202410,0010350,240033,M,복리,12,3.45,3.45
030300,202410,0010350,240035,S,단리,6,3.5,3.5
030300,202410,0010350,240035,M,복리,6,3.5,3.5
030300,202410,0010350,240037,S,단리,6,3.5,3.5
030300,202410,0010350,240037,M,복리,6,3.5,3.5
030300,202410,0010354,MK240001,S,단리,1,1.6,1.6
030300,202410,0010354,MK240001,S,단리,3,1.8,1.8
030300,202410,0010354,MK240001,S,단리,6,3.3,3.3
030300,202410,0010354,MK240001,S,단리,12,3.35,3.45
030300,202410,0010354,MK240001,S,단리,24,3.2,3.3
030300,202410,0010354,MK240001,S,단리,36,3.2,3.3
030300,202410,0010354,MK240001,M,복리,1,1.6,1.6
030300,202410,0010354,MK240001,M,복리,3,1.8,1.8
030300,202410,0010354,MK240001,M,복리,6,3.3,3.3
030300,202410,0010354,MK240001,M,복리,12,3.35,3.45
030300,202410,0010354,MK240001,M,복리,24,3.2,3.3
030300,202410,0010354,MK240001,M,복리,36,3.2,3.3
030300,202410,0010354,MK240002,S,단리,1,1.6,1.6
030300,202410,0010354,MK240002,S,단리,3,1.8,1.8
030300,202410,0010354,MK240002,S,단리,6,3.1,3.1
030300,202410,0010354,MK240002,S,단리,12,3.35,3.35
030300,202410,0010354,MK240002,S,단리,24,3.0,3.0
030300,202410,0010354,MK240002,S,단리,36,3.0,3.0
030300,202410,0010354,MK240002,M,복리,1,1.6,1.6
030300,202410,0010354,MK240002,M,복리,3,1.8,1.8
030300,202410,0010354,MK240002,M,복리,6,3.1,3.1
030300,202410,0010354,MK240002,M,복리,12,3.35,3.35
030300,202410,0010354,MK240002,M,복리,24,3.0,3.0
030300,202410,0010354,MK240002,M,복리,36,3.0,3.0
030300,202410,0010354,MK240018,S,단리,1,1.6,1.6
030300,202410,0010354,MK240018,S,단리,3,1.8,1.8
030300,202410,0010354,MK240018,S,단리,6,3.1,3.1
030300,202410,0010354,MK240018,S,단리,12,3.35,3.35
030300,202410,0010354,MK240018,S,단리,24,3.0,3.0
030300,202410,0010354,MK240018,S,단리,36,3.0,3.0
030300,202410,0010354,MK240018,M,복리,1,1.6,1.6
030300,202410,0010354,MK240018,M,복리,3,1.8,1.8
030300,202410,0010354,MK240018,M,복리,6,3.1,3.1
030300,202410,0010354,MK240018,M,복리,12,3.35,3.35
030300,202410,0010354,MK240018,M,복리,24,3.0,3.0
030300,202410,0010354,MK240018,M,복리,36,3.0,3.0
030300,202410,0010354,MK240020,S,단리,1,1.6,1.6
030300,202410,0010354,MK240020,S,단리,3,1.8,1.8
030300,202410,0010354,MK240020,S,단리,6,3.1,3.1
030300,202410,0010354,MK240020,S,단리,12,3.35,3.35
030300,202410,0010354,MK240020,S,단리,24,3.0,3.0
030300,202410,0010354,MK240020,S,단리,36,3.0,3.0
030300,202410,0010354,MK240020,M,복리,1,1.6,1.6
030300,202410,0010354,MK240020,M,복리,3,1.8,1.8
030300,202410,0010354,MK240020,M,복리,6,3.1,3.1
030300,202410,0010354,MK240020,M,복리,12,3.35,3.35
030300,202410,0010354,MK240020,M,복리,24,3.0,3.0
030300,202410,0010354,MK240020,M,복리,36,3.0,3.0
030300,202410,0010356,1001,S,단리,1,2.8,2.9
030300,202410,0010356,1001,S,단리,3,2.9,3.0
030300,202410,0010356,1001,S,단리,6,3.5,3.6
030300,202410,0010356,1001,S,단리,12,3.6,3.7
030300,202410,0010356,1001,S,단리,24,3.1,3.2
030300,202410,0010356,1001,M,복리,1,2.8,2.9
030300,202410,0010356,1001,M,복리,3,2.9,3.0
030300,202410,0010356,1001,M,복리,6,3.5,3.6
030300,202410,0010356,1001,M,복리,12,3.6,3.7
030300,202410,0010356,1001,M,복리,24,3.1,3.2
030300,202410,0010358,240004,S,단리,6,3.95,3.95
030300,202410,0010358,240004,S,단리,12,3.6,3.6
030300,202410,0010358,240004,S,단리,24,3.0,3.0
030300,202410,0010358,240004,S,단리,36,3.0,3.0
030300,202410,0010358,240004,M,복리,6,3.95,3.95
030300,202410,0010358,240004,M,복리,12,3.6,3.6
030300,202410,0010358,240004,M,복리,24,3.0,3.0
030300,202410,0010358,240004,M,복리,36,3.0,3.0
030300,202410,0010358,240018,S,단리,6,4.0,4.0
030300,202410,0010358,240018,S,단리,12,3.7,3.7
030300,202410,0010358,240018,S,단리,24,3.0,3.0
030300,202410,0010358,240018,S,단리,36,3.0,3.0
030300,202410,0010358,240018,M,복리,6,4.0,4.0
030300,202410,0010358,240018,M,복리,12,3.7,3.7
030300,202410,0010358,240018,M,복리,24,3.0,3.0
030300,202410,0010358,240018,M,복리,36,3.0,3.0
030300,202410,0010358,240021,S,단리,6,4.0,4.0
030300,202410,0010358,240021,S,단리,12,3.7,3.7
030300,202410,0010358,240021,S,단리,24,3.0,3.0
030300,202410,0010358,240021,S,단리,36,3.0,3.0
030300,202410,0010358,240021,M,복리,6,4.0,4.0
030300,202410,0010358,240021,M,복리,12,3.7,3.7
030300,202410,0010358,240021,M,복리,24,3.0,3.0
030300,202410,0010358,240021,M,복리,36,3.0,3.0
030300,202410,0010358,240023,S,단리,12,3.65,3.65
030300,202410,0010358,240023,M,복리,12,3.65,3.65
030300,202410,0010358,240025,S,단리,12,3.75,3.75
030300,202410,0010358,240025,M,복리,12,3.75,3.75
030300,202410,0010358,240027,S,단리,12,3.75,3.75
030300,202410,0010358,240027,M,복리,12,3.75,3.75
030300,202410,0010358,240032,S,단리,6,3.45,3.45
030300,202410,0010358,240032,M,복리,6,3.45,3.45
030300,202410,0010358,240033,S,단리,6,3.5,3.5
030300,202410,0010358,240033,M,복리,6,3.5,3.5
030300,202410,0010358,240035,S,단리,6,3.5,3.5
030300,202410,0010358,240035,M,복리,6,3.5,3.5
030300,202410,0010359,240029,S,단리,1,1.2,1.2
030300,202410,0010359,240029,S,단리,3,1.3,1.3
030300,202410,0010359,240029,S,단리,6,3.4,3.4
030300,202410,0010359,240029,S,단리,12,3.5,3.5
030300,202410,0010359,240029,S,단리,24,3.2,3.2
030300,202410,0010359,240029,S,단리,36,3.2,3.2
030300,202410,0010359,240029,M,복리,1,1.2,1.2
030300,202410,0010359,240029,M,복리,3,1.3,1.3
030300,202410,0010359,240029,M,복리,6,3.4,3.4
030300,202410,0010359,240029,M,복리,12,3.5,3.5
030300,202410,0010359,240029,M,복리,24,3.2,3.2
030300,202410,0010359,240029,M,복리,36,3.2,3.2
030300,202410,0010359,240031,S,단리,1,1.2,1.2
030300,202410,0010359,240031,S,단리,3,1.3,1.3
030300,202410,0010359,240031,S,단리,6,3.8,3.8
030300,202410,0010359,240031,S,단리,12,3.5,3.5
030300,202410,0010359,240031,S,단리,24,3.2,3.2
030300,202410,0010359,240031,S,단리,36,3.2,3.2
030300,202410,0010359,240031,M,복리,1,1.2,1.2
030300,202410,0010359,240031,M,복리,3,1.3,1.3
030300,202410,0010359,240031,M,복리,6,3.8,3.8
030300,202410,0010359,240031,M,복리,12,3.5,3.5
030300,202410,0010359,240031,M,복리,24,3.2,3.2
030300,202410,0010359,240031,M,복리,36,3.2,3.2
030300,202410,0010359,240033,S,단리,1,1.2,1.2
030300,202410,0010359,240033,S,단리,3,1.3,1.3
030300,202410,0010359,240033,S,단리,6,3.8,3.8
030300,202410,0010359,240033,S,단리,12,3.5,3.5
030300,202410,0010359,240033,S,단리,24,3.2,3.2
030300,202410,0010359,240033,S,단리,36,3.2,3.2
030300,202410,0010359,240033,M,복리,1,1.2,1.2
030300,202410,0010359,240033,M,복리,3,1.3,1.3
030300,202410,0010359,240033,M,복리,6,3.8,3.8
030300,202410,0010359,240033,M,복리,12,3.5,3.5
030300,202410,0010359,240033,M,복리,24,3.2,3.2
030300,202410,0010359,240033,M,복리,36,3.2,3.2
030300,202410,0010359,240037,S,단리,12,3.6,3.6
030300,202410,0010359,240037,M,복리,12,3.6,3.6
030300,202410,0010359,240039,S,단리,12,3.6,3.6
030300,202410,0010359,240039,M,복리,12,3.6,3.6
030300,202410,0010359,240041,S,단리,12,3.6,3.6
030300,202410,0010359,240041,M,복리,12,3.6,3.6
030300,202410,0010363,240042,S,단리,1,1.0,1.0
030300,202410,0010363,240042,S,단리,3,1.1,1.1
030300,202410,0010363,240042,S,단리,6,3.4,3.4
030300,202410,0010363,240042,S,단리,12,3.4,3.4
030300,202410,0010363,240042,S,단리,24,2.7,2.7
030300,202410,0010363,240042,S,단리,36,2.7,2.7
030300,202410,0010363,240042,M,복리,1,1.0,1.0
030300,202410,0010363,240042,M,복리,3,1.1,1.1
030300,202410,0010363,240042,M,복리,6,3.4,3.4
030300,202410,0010363,240042,M,복리,12,3.4,3.4
030300,202410,0010363,240042,M,복리,24,2.7,2.7
030300,202410,0010363,240042,M,복리,36,2.7,2.7
030300,202410,0010363,240045,S,단리,1,1.0,1.0
030300,202410,0010363,240045,S,단리,3,1.1,1.1
030300,202410,0010363,240045,S,단리,6,3.4,3.4
030300,202410,0010363,240045,S,단리,12,3.5,3.5
030300,202410,0010363,240045,S,단리,24,2.8,2.8
030300,202410,0010363,240045,S,단리,36,2.8,2.8
030300,202410,0010363,240045,M,복리,1,1.0,1.0
